dependency,frequency,norm,samples
( VB dobj NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Have a good head on one's shoulders
"
( VB dobj NN ) ( NN amod JJ ) ( VB compound:prt RP ),1.0,0.00114942528736,"Take the easy way out
"
( NN nsubj NNP ) ( NNP nmod NN ) ( NN case IN ) ( NN cop VBZ ),1.0,0.00114942528736,"Hang on someone's every word
"
( VB nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Come to one's senses
"
( VB dobj PRP ) ( VB nmod:tmod NN ),1.0,0.00114942528736,"Call it a day
"
( VB dobj NN ) ( VB advcl VBZ ) ( VBZ mark IN ) ( VBZ expl EX ) ( VBZ nmod:tmod NN ),1.0,0.00114942528736,"Do something like there's no tomorrow
"
( NN cop VB ) ( NN amod JJ ) ( NN acl VB ) ( VB mark TO ),1.0,0.00114942528736,"Be a hard act to follow
"
( VB nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.00114942528736,"Go about your business
"
( VB dobj NN ) ( NN nmod:poss PRP$ ) ( VB nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Put your back into it
"
( NNP nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Cash in one's chips
"
( JJ cop VB ) ( JJ amod JJ ),1.0,0.00114942528736,"Be a smart alec
"
( NN cop VB ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Be without rhyme or reason
"
( NN cop VB ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Be someone's bread and butter
"
( VB dobj NN ) ( VB advmod RB ) ( RB nmod:npmod NN ),1.0,0.00114942528736,"Drive someone up the wall
"
( VBN auxpass VB ) ( VBN advmod RB ) ( VBN nmod RB ) ( RB case IN ) ( VBN xcomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Be all dressed up with nowhere to go
"
( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.00114942528736,"Get off on the wrong foot
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Drag someone through the mud
"
( VB advmod NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Fight tooth and nail
"
( NN cop VB ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.00114942528736,"Be a shadow of one's former self
"
( VBG neg RB ) ( VBG discourse UH ) ( VBG nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Not taking no for an answer
"
( VB dobj NN ) ( VB advmod RB ) ( RB nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.00114942528736,"Have something down to a fine art
"
( VBN auxpass VB ) ( VBN nmod IN ),1.0,0.00114942528736,"Be spoken for
"
( VB xcomp JJ ) ( JJ nsubj PRP ),1.0,0.00114942528736,"Make it big
"
( NN cop VB ) ( NN case IN ) ( NN compound NN ),1.0,0.00114942528736,"Be in mint condition
"
( VB xcomp JJ ) ( JJ nsubj NN ) ( NN amod JJ ),1.0,0.00114942528736,"Cut a long story short
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VB nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Keep one's ear to the ground
"
( VB xcomp VB ) ( VB nsubj NN ),1.0,0.00114942528736,"Have a screw loose
"
( VB dobj NN ) ( VB nmod CD ) ( CD case IN ) ( CD cc CC ) ( CD conj CD ),1.0,0.00114942528736,"Take someone down a peg or two
"
( NN cop VB ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJS ),1.0,0.00114942528736,"Be one's best bet
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN amod JJ ) ( NN compound NN ),1.0,0.00114942528736,"Have a bird's-eye view
"
( VB nmod NN ) ( NN case IN ) ( VB nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Go from rags to riches
"
( VBG nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Chomping at the bit
"
( NN cop VB ) ( NN case IN ) ( NN nmod:poss JJ ) ( JJ case POS ),1.0,0.00114942528736,"Be at each other's throats
"
( VB dobj NN ) ( NN amod VBG ),1.0,0.00114942528736,"Do a vanishing act
"
( NN mark IN ) ( NN nsubj PRP ) ( NN cop VBZ ) ( NN advmod RB ) ( NN case TO ),1.0,0.00114942528736,"With one's back to the wall
"
( VB xcomp JJ ) ( JJ nsubj NN ) ( JJ advmod RB ),1.0,0.00114942528736,"Blow something wide open
"
( NN dep NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Cost an arm and a leg
"
( VB dobj NN ) ( NN dep RP ) ( NN nmod NN ) ( NN case IN ) ( NN dep VBG ),1.0,0.00114942528736,"Get a kick out of (doing) something
"
( VBG nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Getting above oneself
"
( VB dobj NNP ) ( NNP nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Go Dutch with someone
"
( NN nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Rise to the bait
"
( VB nmod NN ) ( NN case IN ) ( NN amod VBG ),1.0,0.00114942528736,"Pass with flying colors
"
( VB dobj NN ) ( VB nmod NN ) ( NN case TO ) ( NN nmod:poss NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN case POS ),1.0,0.00114942528736,"Do something to one's heart's content
"
( VB compound:prt RP ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.00114942528736,"Sit up and take notice
"
( VB nsubj NNP ) ( NNP nummod CD ) ( VB aux VBZ ),1.0,0.00114942528736,"Earn one's keep
"
( VBN auxpass VB ) ( VBN nmod NN ) ( NN case IN ) ( NN advmod RB ),1.0,0.00114942528736,"Be clued in about something
"
( VB nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.00114942528736,"Live in a dream world
"
( VB nmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.00114942528736,"Look like a million bucks
"
( RP cop VB ) ( RP nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Be down in the dumps
"
( VBN auxpass VB ) ( VBN xcomp VBG ),1.0,0.00114942528736,"Be caught napping
"
( VB dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod VBN ),1.0,0.00114942528736,"Do something behind closed doors
"
( VB dobj NN ) ( NN nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Make an ass of oneself
"
( VB dobj NN ) ( NN amod JJ ) ( NN acl VB ) ( VB mark TO ),1.0,0.00114942528736,"Have a long way to go
"
( NNP compound NNP ) ( NNP compound NNP ),1.0,0.00114942528736,"Run someone ragged
"
( JJ cop VB ) ( JJ nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Be close to one's heart
"
( VBG aux VB ) ( VBG nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Be asking for it
"
( VBN auxpass VB ) ( VBN nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Be thrilled to bits
"
( VB ccomp VB ) ( VB nsubj NN ) ( NN nmod:poss PRP$ ) ( VB compound:prt RP ) ( VB nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Have your work cut out for you
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.00114942528736,"Wear one's heart on their sleeve
"
( JJ cop VB ) ( JJ advcl VBG ) ( VBG mark IN ) ( VBG dobj NN ),1.0,0.00114942528736,"Be bent on doing something
"
( VB nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Wait on someone hand and foot
"
( NN neg RB ) ( NN cop VB ) ( NN compound NN ),1.0,0.00114942528736,"Not be rocket science
"
( NNP dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.00114942528736,"Wrap someone around one's little finger
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Drag one's feet
"
( VBN xcomp JJ ) ( JJ nsubj PRP ) ( VBN nsubj NN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.00114942528736,"Make it worth someone's while
"
( IN cop VB ) ( IN nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Be out of it
"
( NN cop VB ) ( NN amod JJ ) ( NN amod JJ ),1.0,0.00114942528736,"Be the boy/girl next door
"
( NN nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.00114942528736,"Lie through ones teeth
"
( VB dobj NN ) ( VB nsubj NN ) ( NN amod JJ ),1.0,0.00114942528736,"Thank ones lucky stars
"
( NN compound NNP ),1.0,0.00114942528736,"Cut corners
"
( NN dep RB ),1.0,0.00114942528736,"Bury the hatchet
"
( VBN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.00114942528736,"Sign on the dotted line
"
( JJ cop VB ) ( JJ nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Be full of oneself
"
( VB dobj NN ) ( NN acl VBN ) ( VBN nmod IN ),1.0,0.00114942528736,"Something the cat dragged in
"
( NNP nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Cut to the chase
"
( VB dobj NN ) ( NN amod JJ ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Leave a bad taste in one's mouth
"
( VB xcomp JJ ) ( JJ advmod RB ) ( JJ nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Get too big for one's boots
"
( JJR cop VB ) ( JJR nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Be larger than life
"
( CD cop VB ) ( CD nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Be one of the boys
"
( VB nmod NN ) ( NN case IN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN advmod JJ ),1.0,0.00114942528736,"Go into something with one's eyes open
"
( VB advmod RB ) ( RB dep RB ),1.0,0.00114942528736,"Be not all there
"
( VB dobj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Do something at the drop of a hat
"
( NN compound NN ) ( NN dep NN ) ( NN amod JJ ),1.0,0.00114942528736,"Learn something the hard way
"
( NN cop VB ) ( NN compound:prt RP ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Be up in arms about something
"
( VB iobj PRP ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Give oneself a pat on the back
"
( JJR nsubj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( JJR cop VBZ ) ( JJR nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.00114942528736,"Someone's bark is worse than their bite
"
( NN cop VB ) ( NN case IN ) ( NN nmod:poss NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN case POS ),1.0,0.00114942528736,"Be at one's wit's end
"
( DT cop VB ) ( DT nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.00114942528736,"Be all in a day's work
"
( VB xcomp JJ ) ( JJ nsubj NN ) ( JJ xcomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Find something hard to stomach
"
( NN cop VBN ) ( NN case IN ),1.0,0.00114942528736,"Been around the block
"
( VB dobj CD ) ( CD case POS ) ( VB advmod NN ) ( NN case IN ),1.0,0.00114942528736,"Stick one's neck out
"
( NN cop VB ) ( NN amod JJ ) ( NN compound NN ),1.0,0.00114942528736,"Be a mutual admiration society
"
( VB dobj JJS ) ( JJS nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Make the best of something
"
( NNP dep NN ) ( NN nmod NN ) ( NN advmod RB ) ( NN case IN ),1.0,0.00114942528736,"Blow something out of the water
"
( VBN dobj NN ) ( VBN nsubj NN ) ( NN acl JJ ) ( JJ case IN ),1.0,0.00114942528736,"Do someone a world of good
"
( VB compound:prt RP ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Dig up dirt on something/one
"
( VB xcomp JJ ) ( JJ nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Get hot under the collar
"
( VB dobj NN ) ( NN nummod CD ) ( VB nmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.00114942528736,"Kill two birds with one stone
"
( VB dobj NN ) ( NN amod VBG ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Have a passing acquaintance with someone
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Have someone's blood on one's hands
"
( VB ccomp VBZ ) ( VBZ nsubj PRP ),1.0,0.00114942528736,"Call it quits
"
( NN amod JJ ) ( NN dep IN ) ( IN xcomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Hang someone out to dry
"
( VB dobj NN ) ( NN nummod CD ) ( NN amod JJ ),1.0,0.00114942528736,"Have two left feet
"
( JJ cop VB ) ( JJ nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.00114942528736,"Be right up someone's alley
"
( VBG dobj NN ) ( NN acl VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.00114942528736,"Drag someone kicking and screaming
"
( VB dep VBN ),1.0,0.00114942528736,"Come unhinged
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( VB xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.00114942528736,"Give one's right arm to do something
"
( JJ advmod RB ) ( JJ nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Fall flat on one's face
"
( VB nsubj PRP ) ( VB aux MD ) ( VB neg RB ),1.0,0.00114942528736,"She won't bite
"
( VB aux MD ) ( VB neg RB ) ( VB nsubj NN ),1.0,0.00114942528736,"Won't break the bank
"
( JJ cop VB ) ( JJ case IN ),1.0,0.00114942528736,"Be in the black
"
( VB xcomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Come to pass
"
( VB dobj NN ) ( VB ccomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Have something to prove
"
( NNP dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Know something like the back of one's hand
"
( JJ cop VB ) ( JJ dep IN ),1.0,0.00114942528736,"Be out cold
"
( NNP cc CC ) ( NNP conj NN ) ( NN amod JJ ),1.0,0.00114942528736,"Wine and dine someone
"
( NNP nmod:poss NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.00114942528736,"Sing someone's praises
"
( VB nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN compound NN ),1.0,0.00114942528736,"Go on a wild goose chase
"
( VB dobj PRP ) ( VB advmod RB ) ( RB nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ),1.0,0.00114942528736,"Pull oneself up by their bootstraps
"
( JJ cop VB ) ( JJ nmod NN ) ( NN case TO ),1.0,0.00114942528736,"Be dead to the world
"
( NNP dep NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Burn a hole in one's pocket
"
( NNP dep NNP ) ( NNP case POS ),1.0,0.00114942528736,"Catch some Z's
"
( NN amod JJ ) ( NN dep NN ),1.0,0.00114942528736,"Teach someone the ropes
"
( VB dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ) ( VB compound:prt RP ),1.0,0.00114942528736,"Catch someone with their pants down
"
( VBG dobj NN ) ( VBG nmod NNP ) ( NNP case IN ) ( NNP amod JJ ),1.0,0.00114942528736,"Drag someone into the 21st Century
"
( VB dobj JJ ) ( JJ nmod:poss PRP$ ),1.0,0.00114942528736,"Outstay your welcome
"
( VB dobj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.00114942528736,"Do something in one's own time
"
( VB nmod NN ) ( NN case TO ) ( NN amod JJ ),1.0,0.00114942528736,"Go to first base
"
( RP cop VB ) ( RP nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Be out of one's league
"
( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Quake in one's boots
"
( VB dobj NN ) ( VB nmod NN ) ( NN case TO ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.00114942528736,"Hold a gun to someone's head
"
( VB advcl JJ ) ( JJ case IN ),1.0,0.00114942528736,"Come on strong
"
( VB dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Play cat and mouse
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN amod JJ ),1.0,0.00114942528736,"Do someone's dirty work
"
( VBN aux VB ) ( VBN dobj NN ) ( NN amod JJ ) ( NN amod JJ ) ( JJ advmod RB ),1.0,0.00114942528736,"Have had one/a few too many
"
( VBG mark IN ) ( VBG dobj NN ),1.0,0.00114942528736,"Without missing a beat
"
( VB dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Have eyes in the back of one's head
"
( NN dep NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Strike a chord with someone
"
( NN cop VB ) ( NN nmod:poss NN ) ( NN case POS ) ( NN amod JJS ),1.0,0.00114942528736,"Be someone's finest hour
"
( VB nmod NN ) ( NN case IN ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.00114942528736,"Go through something with a fine-toothed comb
"
( NN cop VB ) ( NN nmod NN ) ( NN case IN ) ( NN amod VBG ),1.0,0.00114942528736,"Be a knight in shining armor
"
( NN cop VB ) ( NN acl VB ) ( VB mark TO ) ( VB compound:prt RP ),1.0,0.00114942528736,"Be a shoulder to cry on
"
( NN cop VB ) ( NN advmod RB ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Be ahead of one's time
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN nmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.00114942528736,"Put all one's eggs in one basket
"
( VBN dobj NN ) ( NN compound NN ) ( VBN compound:prt RP ) ( VBN nsubj NN ),1.0,0.00114942528736,"Do something right off the bat
"
( VBN auxpass VB ) ( VBN xcomp VB ) ( VB mark TO ),1.0,0.00114942528736,"Be dressed to kill
"
( VB dobj CD ) ( CD advmod JJR ) ( JJR mwe IN ) ( CD acl VBN ) ( VBN nmod IN ),1.0,0.00114942528736,"Get more than one bargained for
"
( VB compound:prt RP ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ) ( VB nmod PRP ) ( PRP case IN ),1.0,0.00114942528736,"Pick up the ball and run with it
"
( NN amod JJ ) ( NN amod JJ ) ( NN nmod IN ),1.0,0.00114942528736,"Have bad blood (between)
"
( JJ cop VB ) ( JJ nmod:npmod RB ),1.0,0.00114942528736,"Be a bit much
"
( NN neg RB ) ( NN acl VBG ) ( VBG mark IN ) ( VBG dobj NN ),1.0,0.00114942528736,"Not dream of doing something
"
( NN cc CC ) ( NN conj NN ),1.0,0.00114942528736,"Sink or swim
"
( NN cop VB ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj VB ),1.0,0.00114942528736,"Be at someone's beck and call
"
( RB cop VB ) ( RB cc CC ) ( RB conj VBG ),1.0,0.00114942528736,"Be up and running
"
( VB advcl RB ) ( RB case IN ),1.0,0.00114942528736,"Go for broke
"
( NN dep JJ ) ( JJ mark IN ) ( JJ nsubj NN ) ( JJ cop VBZ ),1.0,0.00114942528736,"Strike while the iron is hot
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Rub someone's nose in something
"
( VB iobj NN ) ( VB dobj NN ) ( VB advcl RP ),1.0,0.00114942528736,"Give someone the thumbs up
"
( VBN dep RB ) ( VBN nsubj NN ) ( NN acl VBG ) ( VBG compound:prt RP ),1.0,0.00114942528736,"Not take something lying down
"
( JJR cop VB ) ( JJR nmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.00114942528736,"Be the lesser of two evils
"
( VB nmod NN ) ( NN advmod NN ) ( NN case IN ) ( NN case IN ) ( NN case IN ),1.0,0.00114942528736,"Pull the rug out from under someone
"
( VBG xcomp JJ ) ( JJ nsubj PRP ),1.0,0.00114942528736,"Cutting it close
"
( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.00114942528736,"Go out of your way to do something
"
( VB dobj PRP ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN advmod RB ) ( NN case POS ),1.0,0.00114942528736,"Put oneself in someone else's shoes
"
( VB dobj NN ) ( VB compound:prt RP ),1.0,0.00114942528736,"Go belly up
"
( NN amod JJ ) ( NN compound NN ),1.0,0.00114942528736,"Blow something sky-high
"
( VB dobj NN ) ( NN acl:relcl NN ) ( NN nsubj WP ) ( NN cop VBZ ),1.0,0.00114942528736,"Show someone who's boss
"
( VB dobj NN ) ( NN dep RP ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Get something out of one's system
"
( NN cop VB ) ( NN amod JJ ) ( NN dep RP ),1.0,0.00114942528736,"Be the odd one out
"
( VB dobj CD ) ( CD case POS ) ( CD amod JJ ),1.0,0.00114942528736,"Hold one's own
"
( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.00114942528736,"Get in on the ground floor
"
( NN nmod:poss NNP ) ( NNP compound NNP ) ( NNP case POS ),1.0,0.00114942528736,"Play devil's advocate
"
( NNP dep NN ) ( NN compound NN ) ( NN nmod NN ) ( NN advmod RB ) ( NN case IN ),1.0,0.00114942528736,"Scare the living daylights out of someone
"
( VB dobj NN ) ( NN nummod CD ) ( CD advmod JJR ) ( JJR mwe IN ),1.0,0.00114942528736,"Wear more than one hat
"
( VBN neg RB ) ( VBN auxpass VB ) ( VBN compound:prt RP ) ( VBN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Not be cut out for something
"
( VBN aux VB ) ( VBN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.00114942528736,"Have butterflies in one's stomach
"
( VB compound:prt RP ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ),1.0,0.00114942528736,"Get up on the wrong side of the bed
"
( NN cop VB ) ( NN nmod NNP ) ( NNP case IN ),1.0,0.00114942528736,"Be a blessing in disguise
"
( VB dobj NN ) ( NN acl VBG ),1.0,0.00114942528736,"Hit the ground running
"
( VBN auxpass VB ) ( VBN compound:prt RP ) ( VBN advmod RB ),1.0,0.00114942528736,"Be let off lightly
"
( VB aux MD ) ( VB neg RB ) ( VB nmod IN ) ( VB nsubj PRP ),1.0,0.00114942528736,"Couldn't do without it
"
( VB nmod:tmod NN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.00114942528736,"Make someone's day
"
